Dec 19 2019

|     time      |    action     |  current_op   |     price     | current_entry |  current_pts  |    balance    |    trades     |  trades_loss  |  trades_gain  | %_trades_gain |  total_gain   |  total_loss   | average_gain  | average_loss  |     1_mc      |     2_mc      |     3_mc      |     4_mc      |     5_mc      

|   09:37:00    |               |               | R$ 112485.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:38:00    |               |               | R$ 112490.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:39:00    |               |               | R$ 112510.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:40:00    |               |               | R$ 112520.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:41:00    |               |               | R$ 112525.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:42:00    |               |               | R$ 112540.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:43:00    |               |               | R$ 112520.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:44:01    |               |               | R$ 112540.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:45:00    |               |               | R$ 112525.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:46:00    |               |               | R$ 112505.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:47:00    |               |               | R$ 112500.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:48:00    |               |               | R$ 112510.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:49:00    |               |               | R$ 112515.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:50:00    |               |               | R$ 112465.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:51:00    |               |               | R$ 112500.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:52:01    |               |               | R$ 112495.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:53:00    |               |               | R$ 112495.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:54:00    |               |               | R$ 112500.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:55:00    |               |               | R$ 112505.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:56:00    |               |               | R$ 112530.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:57:00    |               |               | R$ 112530.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:58:00    |               |               | R$ 112500.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   09:59:00    |               |               | R$ 112480.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   10:00:01    |               |               | R$ 112410.00  |               |               |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   10:01:00    |      buy      |      buy      | R$ 112440.00  | R$ 112440.00  |   0.00 pts    |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   10:02:00    |               |      buy      | R$ 112450.00  | R$ 112440.00  |   10.00 pts   |   0.00 pts    |       0       |       0       |       0       |     0.00%     |   0.00 pts    |   0.00 pts    |   0.00 pts    |   0.00 pts    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    |    R$ 0.00    
|   10:03:01    |     sell      |               | R$ 112365.00  |               |  -75.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:04:01    |               |               | R$ 112405.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:05:01    |               |               | R$ 112390.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:06:00    |               |               | R$ 112360.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:07:00    |               |               | R$ 112395.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:08:00    |               |               | R$ 112405.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:09:00    |               |               | R$ 112440.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:10:00    |               |               | R$ 112410.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:11:00    |               |               | R$ 112410.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:12:00    |               |               | R$ 112310.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:13:00    |               |               | R$ 112325.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:14:01    |               |               | R$ 112370.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:15:01    |               |               | R$ 112425.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:16:00    |               |               | R$ 112430.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:17:00    |               |               | R$ 112370.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:18:00    |               |               | R$ 112410.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:19:00    |               |               | R$ 112420.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:20:00    |               |               | R$ 112420.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:21:00    |               |               | R$ 112460.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:22:01    |               |               | R$ 112455.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:23:00    |               |               | R$ 112440.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:24:00    |               |               | R$ 112515.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:25:01    |               |               | R$ 112610.00  |               |               |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:26:00    |     sell      |     sell      | R$ 112575.00  | R$ 112575.00  |   0.00 pts    |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:27:00    |               |     sell      | R$ 112610.00  | R$ 112575.00  |  -35.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:28:01    |               |     sell      | R$ 112610.00  | R$ 112575.00  |  -35.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:29:01    |               |     sell      | R$ 112585.00  | R$ 112575.00  |  -10.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:30:00    |               |     sell      | R$ 112590.00  | R$ 112575.00  |  -15.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:31:00    |               |     sell      | R$ 112580.00  | R$ 112575.00  |   -5.00 pts   |  -75.00 pts   |       1       |       1       |       0       |     0.00%     |   0.00 pts    |  -75.00 pts   |   0.00 pts    |  -75.00 pts   |   R$ -15.00   |   R$ -30.00   |   R$ -45.00   |   R$ -60.00   |   R$ -75.00   
|   10:32:01    |      buy      |               | R$ 112605.00  |               |  -30.00 pts   |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:33:00    |               |               | R$ 112590.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:34:01    |               |               | R$ 112575.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:35:00    |               |               | R$ 112550.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:36:00    |               |               | R$ 112545.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:37:00    |               |               | R$ 112560.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:38:01    |               |               | R$ 112660.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:39:00    |               |               | R$ 112680.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:40:01    |               |               | R$ 112715.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:41:02    |               |               | R$ 112690.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:42:00    |               |               | R$ 112705.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:43:01    |               |               | R$ 112710.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:44:01    |               |               | R$ 112735.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:45:00    |               |               | R$ 112710.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:46:00    |               |               | R$ 112715.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:47:01    |               |               | R$ 112770.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:48:00    |               |               | R$ 112720.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:49:00    |               |               | R$ 112765.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:50:00    |               |               | R$ 112760.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:51:00    |               |               | R$ 112740.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:52:01    |               |               | R$ 112740.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:53:00    |               |               | R$ 112745.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:54:00    |               |               | R$ 112760.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:55:00    |               |               | R$ 112735.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:56:01    |               |               | R$ 112745.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:57:00    |               |               | R$ 112725.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:58:01    |               |               | R$ 112720.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   10:59:00    |               |               | R$ 112725.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:00:01    |               |               | R$ 112730.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:01:00    |               |               | R$ 112745.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:02:00    |               |               | R$ 112775.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:03:00    |               |               | R$ 112795.00  |               |               |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:04:01    |     sell      |     sell      | R$ 112785.00  | R$ 112785.00  |   0.00 pts    |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:05:00    |               |     sell      | R$ 112785.00  | R$ 112785.00  |   0.00 pts    |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:06:02    |               |     sell      | R$ 112820.00  | R$ 112785.00  |  -35.00 pts   |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:07:02    |               |     sell      | R$ 112830.00  | R$ 112785.00  |  -45.00 pts   |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:08:00    |               |     sell      | R$ 112825.00  | R$ 112785.00  |  -40.00 pts   |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:09:00    |               |     sell      | R$ 112825.00  | R$ 112785.00  |  -40.00 pts   |  -105.00 pts  |       2       |       2       |       0       |     0.00%     |   0.00 pts    |  -105.00 pts  |   0.00 pts    |  -52.50 pts   |   R$ -21.00   |   R$ -42.00   |   R$ -63.00   |   R$ -84.00   |  R$ -105.00   
|   11:10:00    |      buy      |               | R$ 112845.00  |               |  -60.00 pts   |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
