,close,date_time,high,low,open
399,113060.0,16/12/2019 15:41:02,113065.0,113040.0,113040.0
400,113045.0,16/12/2019 15:42:01,113045.0,113025.0,113045.0
401,113025.0,16/12/2019 15:43:01,113050.0,113025.0,113050.0
402,113040.0,16/12/2019 15:44:01,113040.0,113025.0,113025.0
403,112950.0,16/12/2019 15:45:00,113040.0,112940.0,113040.0
404,112950.0,16/12/2019 15:46:00,112955.0,112920.0,112940.0
405,112965.0,16/12/2019 15:47:00,112970.0,112945.0,112950.0
406,112965.0,16/12/2019 15:48:00,112990.0,112965.0,112965.0
407,112990.0,16/12/2019 15:49:00,113000.0,112965.0,112965.0
408,112965.0,16/12/2019 15:50:02,112995.0,112965.0,112995.0
409,112975.0,16/12/2019 15:51:00,112980.0,112945.0,112945.0
410,112970.0,16/12/2019 15:52:01,112990.0,112970.0,112975.0
411,112985.0,16/12/2019 15:53:00,112995.0,112970.0,112970.0
412,112980.0,16/12/2019 15:54:00,112990.0,112975.0,112985.0
413,113025.0,16/12/2019 15:55:00,113025.0,112980.0,112980.0
414,113020.0,16/12/2019 15:56:01,113035.0,113020.0,113025.0
415,113035.0,16/12/2019 15:57:01,113040.0,113020.0,113020.0
416,113055.0,16/12/2019 15:58:00,113055.0,113035.0,113035.0
417,113045.0,16/12/2019 15:59:00,113055.0,113020.0,113055.0
418,113050.0,16/12/2019 16:00:02,113050.0,113020.0,113040.0
419,113035.0,16/12/2019 16:01:00,113050.0,113035.0,113050.0
420,113010.0,16/12/2019 16:02:00,113045.0,113010.0,113035.0
421,113015.0,16/12/2019 16:03:00,113020.0,112995.0,113010.0
422,113005.0,16/12/2019 16:04:00,113020.0,112985.0,113015.0
423,113005.0,16/12/2019 16:05:00,113010.0,113000.0,113005.0
424,112980.0,16/12/2019 16:06:02,113010.0,112970.0,113005.0
425,112960.0,16/12/2019 16:07:01,112980.0,112960.0,112980.0
426,112975.0,16/12/2019 16:08:00,112985.0,112960.0,112960.0
427,112970.0,16/12/2019 16:09:00,112985.0,112970.0,112975.0
428,112955.0,16/12/2019 16:10:00,112980.0,112955.0,112970.0
429,112955.0,16/12/2019 16:11:00,112960.0,112945.0,112955.0
430,112960.0,16/12/2019 16:12:02,112975.0,112955.0,112955.0
431,112970.0,16/12/2019 16:13:01,112970.0,112955.0,112955.0
432,112955.0,16/12/2019 16:14:00,112975.0,112945.0,112970.0
433,112910.0,16/12/2019 16:15:00,112955.0,112900.0,112955.0
434,112865.0,16/12/2019 16:16:00,112930.0,112865.0,112910.0
435,112930.0,16/12/2019 16:17:01,112930.0,112865.0,112865.0
436,112905.0,16/12/2019 16:18:00,112930.0,112895.0,112930.0
437,112915.0,16/12/2019 16:19:00,112915.0,112875.0,112900.0
438,112905.0,16/12/2019 16:20:00,112915.0,112890.0,112915.0
439,112915.0,16/12/2019 16:21:01,112925.0,112900.0,112905.0
440,112885.0,16/12/2019 16:22:00,112910.0,112885.0,112910.0
441,112890.0,16/12/2019 16:23:00,112915.0,112890.0,112890.0
442,112890.0,16/12/2019 16:24:00,112905.0,112890.0,112890.0
443,112885.0,16/12/2019 16:25:01,112895.0,112885.0,112890.0
444,112815.0,16/12/2019 16:26:00,112890.0,112815.0,112885.0
445,112815.0,16/12/2019 16:27:00,112815.0,112775.0,112810.0
446,112765.0,16/12/2019 16:28:01,112815.0,112745.0,112815.0
447,112760.0,16/12/2019 16:29:00,112785.0,112755.0,112765.0
448,112755.0,16/12/2019 16:30:00,112760.0,112740.0,112760.0
449,112760.0,16/12/2019 16:31:01,112760.0,112735.0,112755.0
450,112765.0,16/12/2019 16:32:00,112765.0,112740.0,112760.0
451,112765.0,16/12/2019 16:33:00,112775.0,112760.0,112765.0
452,112780.0,16/12/2019 16:34:00,112780.0,112760.0,112770.0
453,112790.0,16/12/2019 16:35:01,112795.0,112765.0,112780.0
454,112775.0,16/12/2019 16:36:00,112790.0,112765.0,112790.0
455,112765.0,16/12/2019 16:37:00,112780.0,112765.0,112775.0
456,112775.0,16/12/2019 16:38:01,112780.0,112765.0,112765.0
457,112775.0,16/12/2019 16:39:00,112780.0,112765.0,112775.0
458,112780.0,16/12/2019 16:40:01,112785.0,112770.0,112775.0
459,112810.0,16/12/2019 16:41:00,112830.0,112785.0,112785.0
460,112780.0,16/12/2019 16:42:02,112815.0,112780.0,112810.0
461,112770.0,16/12/2019 16:43:00,112780.0,112765.0,112780.0
462,112775.0,16/12/2019 16:44:00,112785.0,112770.0,112770.0
463,112770.0,16/12/2019 16:45:02,112775.0,112745.0,112775.0
464,112785.0,16/12/2019 16:46:00,112785.0,112770.0,112770.0
465,112795.0,16/12/2019 16:47:00,112800.0,112780.0,112785.0
466,112790.0,16/12/2019 16:48:00,112795.0,112780.0,112795.0
467,112800.0,16/12/2019 16:49:00,112800.0,112790.0,112790.0
468,112800.0,16/12/2019 16:50:00,112800.0,112790.0,112800.0
469,112805.0,16/12/2019 16:51:00,112805.0,112785.0,112800.0
470,112760.0,16/12/2019 16:52:00,112805.0,112760.0,112805.0
471,112765.0,16/12/2019 16:53:01,112770.0,112740.0,112760.0
472,112765.0,16/12/2019 16:54:00,112775.0,112760.0,112765.0
473,112760.0,16/12/2019 16:55:00,112775.0,112755.0,112765.0
474,112785.0,16/12/2019 16:56:01,112785.0,112760.0,112760.0
475,112770.0,16/12/2019 16:57:01,112785.0,112770.0,112785.0
476,112785.0,16/12/2019 16:58:01,112785.0,112770.0,112770.0
477,112765.0,16/12/2019 16:59:01,112785.0,112750.0,112785.0
478,112805.0,16/12/2019 17:00:01,112805.0,112765.0,112765.0
479,112805.0,16/12/2019 17:01:01,112805.0,112785.0,112805.0
480,112815.0,16/12/2019 17:02:00,112820.0,112805.0,112805.0
481,112825.0,16/12/2019 17:03:01,112825.0,112810.0,112815.0
482,112840.0,16/12/2019 17:04:01,112840.0,112815.0,112820.0
483,112860.0,16/12/2019 17:05:01,112865.0,112840.0,112840.0
484,112840.0,16/12/2019 17:06:01,112860.0,112840.0,112860.0
485,112845.0,16/12/2019 17:07:00,112850.0,112840.0,112840.0
486,112840.0,16/12/2019 17:08:01,112850.0,112840.0,112845.0
487,112840.0,16/12/2019 17:09:00,112845.0,112835.0,112840.0
488,112835.0,16/12/2019 17:10:00,112840.0,112830.0,112840.0
489,112830.0,16/12/2019 17:11:00,112835.0,112825.0,112835.0
490,112850.0,16/12/2019 17:12:00,112850.0,112825.0,112830.0
491,112845.0,16/12/2019 17:13:00,112850.0,112840.0,112850.0
492,112825.0,16/12/2019 17:14:00,112845.0,112820.0,112845.0
493,112825.0,16/12/2019 17:15:00,112825.0,112795.0,112825.0
494,112830.0,16/12/2019 17:16:00,112835.0,112815.0,112825.0
495,112820.0,16/12/2019 17:17:01,112840.0,112820.0,112830.0
496,112825.0,16/12/2019 17:18:00,112830.0,112815.0,112820.0
497,112690.0,16/12/2019 17:19:01,112835.0,112685.0,112825.0
498,112750.0,16/12/2019 17:20:01,112750.0,112690.0,112690.0
499,112620.0,16/12/2019 17:21:00,112750.0,112620.0,112750.0
500,112580.0,16/12/2019 17:22:00,112620.0,112525.0,112620.0
501,112580.0,16/12/2019 17:23:00,112650.0,112580.0,112580.0
502,112640.0,16/12/2019 17:24:00,112640.0,112580.0,112580.0
503,112655.0,16/12/2019 17:25:00,112670.0,112635.0,112640.0
504,112665.0,16/12/2019 17:26:01,112675.0,112635.0,112655.0
505,112685.0,16/12/2019 17:27:00,112685.0,112660.0,112665.0
506,112665.0,16/12/2019 17:28:00,112680.0,112665.0,112680.0
507,112640.0,16/12/2019 17:29:00,112660.0,112635.0,112660.0
508,112650.0,16/12/2019 17:30:00,112665.0,112640.0,112640.0
509,112630.0,16/12/2019 17:31:01,112650.0,112585.0,112650.0
510,112610.0,16/12/2019 17:32:00,112635.0,112605.0,112625.0
511,112625.0,16/12/2019 17:33:00,112625.0,112585.0,112610.0
512,112660.0,16/12/2019 17:34:00,112670.0,112620.0,112625.0
513,112660.0,16/12/2019 17:35:01,112660.0,112645.0,112660.0
514,112655.0,16/12/2019 17:36:01,112675.0,112655.0,112660.0
515,112610.0,16/12/2019 17:37:01,112660.0,112610.0,112660.0
516,112590.0,16/12/2019 17:38:00,112625.0,112590.0,112620.0
517,112620.0,16/12/2019 17:39:00,112635.0,112600.0,112600.0
518,112620.0,16/12/2019 17:40:01,112630.0,112620.0,112620.0
519,112600.0,16/12/2019 17:41:01,112630.0,112600.0,112620.0
520,112620.0,16/12/2019 17:42:00,112620.0,112605.0,112605.0
521,112620.0,16/12/2019 17:43:00,112620.0,112600.0,112600.0
522,112630.0,16/12/2019 17:44:00,112630.0,112615.0,112620.0
523,112550.0,16/12/2019 17:45:00,112630.0,112550.0,112630.0
524,112560.0,16/12/2019 17:46:00,112560.0,112535.0,112545.0
525,112560.0,16/12/2019 17:47:01,112575.0,112560.0,112570.0
526,112515.0,16/12/2019 17:48:00,112565.0,112500.0,112565.0
527,112505.0,16/12/2019 17:49:00,112540.0,112505.0,112530.0
528,112525.0,16/12/2019 17:50:00,112525.0,112475.0,112500.0
529,112540.0,16/12/2019 17:51:00,112540.0,112505.0,112525.0
530,112505.0,16/12/2019 17:52:00,112545.0,112505.0,112545.0
531,112500.0,16/12/2019 17:53:00,112520.0,112500.0,112505.0
532,112455.0,16/12/2019 17:54:00,112500.0,112430.0,112500.0
533,112470.0,16/12/2019 17:55:00,112505.0,112440.0,112450.0
534,112420.0,16/12/2019 17:56:00,112480.0,112420.0,112470.0
535,112320.0,16/12/2019 17:57:05,112420.0,112310.0,112420.0
536,112310.0,16/12/2019 17:58:01,112370.0,112310.0,112335.0
537,112285.0,16/12/2019 17:59:00,112310.0,112230.0,112310.0
538,112235.0,16/12/2019 18:00:01,112300.0,112225.0,112300.0
539,112160.0,16/12/2019 18:01:03,112235.0,112160.0,112235.0
540,112115.0,16/12/2019 18:02:00,112150.0,112110.0,112140.0
541,112145.0,16/12/2019 18:03:01,112150.0,112110.0,112115.0
542,112155.0,16/12/2019 18:04:00,112175.0,112135.0,112150.0
543,112170.0,16/12/2019 18:05:00,112205.0,112155.0,112155.0
544,112040.0,16/12/2019 18:06:01,112170.0,112040.0,112170.0
545,112045.0,16/12/2019 18:07:00,112070.0,111910.0,112040.0
546,112025.0,16/12/2019 18:08:00,112105.0,112025.0,112070.0
547,112040.0,16/12/2019 18:09:00,112050.0,111950.0,111950.0
548,112100.0,16/12/2019 18:10:00,112100.0,112035.0,112040.0
549,112100.0,16/12/2019 18:11:01,112100.0,112100.0,112100.0
550,112100.0,16/12/2019 18:12:00,112100.0,112100.0,112100.0
551,112100.0,16/12/2019 18:13:01,112100.0,112100.0,112100.0
552,112100.0,16/12/2019 18:14:00,112100.0,112100.0,112100.0
553,112100.0,16/12/2019 18:15:00,112100.0,112100.0,112100.0
554,112100.0,16/12/2019 18:16:00,112100.0,112100.0,112100.0
555,112150.0,16/12/2019 18:17:52,112150.0,112100.0,112100.0
556,112150.0,16/12/2019 18:18:01,112150.0,112150.0,112150.0
557,112150.0,16/12/2019 18:19:08,112150.0,112150.0,112150.0
558,112150.0,16/12/2019 18:20:00,112150.0,112150.0,112150.0
559,112150.0,16/12/2019 18:21:08,112150.0,112150.0,112150.0
560,112150.0,16/12/2019 18:22:03,112150.0,112150.0,112150.0
561,112150.0,16/12/2019 18:23:00,112150.0,112150.0,112150.0
562,112150.0,16/12/2019 18:24:02,112150.0,112150.0,112150.0
563,112150.0,16/12/2019 18:25:03,112150.0,112150.0,112150.0
564,112150.0,16/12/2019 18:26:04,112150.0,112150.0,112150.0
565,112150.0,16/12/2019 18:27:02,112150.0,112150.0,112150.0
566,112150.0,16/12/2019 18:28:01,112150.0,112150.0,112150.0
567,112150.0,16/12/2019 18:29:00,112150.0,112150.0,112150.0
568,112150.0,16/12/2019 18:30:00,112150.0,112150.0,112150.0
569,112150.0,16/12/2019 18:31:00,112150.0,112150.0,112150.0
570,112150.0,16/12/2019 18:32:00,112150.0,112150.0,112150.0
571,112150.0,16/12/2019 18:33:00,112150.0,112150.0,112150.0
572,112150.0,16/12/2019 18:34:00,112150.0,112150.0,112150.0
573,112150.0,16/12/2019 18:35:00,112150.0,112150.0,112150.0
574,112150.0,16/12/2019 18:36:00,112150.0,112150.0,112150.0
575,112150.0,16/12/2019 18:37:00,112150.0,112150.0,112150.0
576,112150.0,16/12/2019 18:38:00,112150.0,112150.0,112150.0
577,112150.0,16/12/2019 18:39:01,112150.0,112150.0,112150.0
578,112150.0,16/12/2019 18:40:00,112150.0,112150.0,112150.0
579,112150.0,16/12/2019 18:41:00,112150.0,112150.0,112150.0
580,112150.0,16/12/2019 18:42:00,112150.0,112150.0,112150.0
581,112150.0,16/12/2019 18:43:00,112150.0,112150.0,112150.0
582,112150.0,16/12/2019 18:44:00,112150.0,112150.0,112150.0
583,112150.0,16/12/2019 18:45:00,112150.0,112150.0,112150.0
584,112150.0,16/12/2019 18:46:00,112150.0,112150.0,112150.0
585,112150.0,16/12/2019 18:47:00,112150.0,112150.0,112150.0
586,112150.0,16/12/2019 18:48:00,112150.0,112150.0,112150.0
587,112150.0,16/12/2019 18:49:00,112150.0,112150.0,112150.0
588,112150.0,16/12/2019 18:50:01,112150.0,112150.0,112150.0
589,112150.0,16/12/2019 18:51:01,112150.0,112150.0,112150.0
590,112150.0,16/12/2019 18:52:00,112150.0,112150.0,112150.0
591,112150.0,16/12/2019 18:53:00,112150.0,112150.0,112150.0
592,112150.0,16/12/2019 18:54:00,112150.0,112150.0,112150.0
593,112150.0,16/12/2019 18:55:00,112150.0,112150.0,112150.0
594,112150.0,16/12/2019 18:56:00,112150.0,112150.0,112150.0
595,112150.0,16/12/2019 18:57:00,112150.0,112150.0,112150.0
596,112150.0,16/12/2019 18:58:00,112150.0,112150.0,112150.0
597,112150.0,16/12/2019 18:59:00,112150.0,112150.0,112150.0
598,112150.0,16/12/2019 19:00:01,112150.0,112150.0,112150.0
599,112150.0,16/12/2019 19:01:00,112150.0,112150.0,112150.0
600,112150.0,16/12/2019 19:02:01,112150.0,112150.0,112150.0
601,112150.0,16/12/2019 19:03:00,112150.0,112150.0,112150.0
602,112150.0,16/12/2019 19:04:00,112150.0,112150.0,112150.0
603,112150.0,16/12/2019 19:05:00,112150.0,112150.0,112150.0
604,112150.0,16/12/2019 19:06:00,112150.0,112150.0,112150.0
605,112150.0,16/12/2019 19:07:00,112150.0,112150.0,112150.0
606,112150.0,16/12/2019 19:08:00,112150.0,112150.0,112150.0
607,112150.0,16/12/2019 19:09:01,112150.0,112150.0,112150.0
608,112150.0,16/12/2019 19:10:01,112150.0,112150.0,112150.0
609,112150.0,16/12/2019 19:11:00,112150.0,112150.0,112150.0
610,112150.0,16/12/2019 19:12:00,112150.0,112150.0,112150.0
611,112150.0,16/12/2019 19:13:00,112150.0,112150.0,112150.0
612,112150.0,16/12/2019 19:14:00,112150.0,112150.0,112150.0
613,112150.0,16/12/2019 19:15:00,112150.0,112150.0,112150.0
614,112150.0,16/12/2019 19:16:01,112150.0,112150.0,112150.0
615,112150.0,16/12/2019 19:17:01,112150.0,112150.0,112150.0
616,112150.0,16/12/2019 19:18:00,112150.0,112150.0,112150.0
617,112150.0,16/12/2019 19:19:00,112150.0,112150.0,112150.0
618,112150.0,16/12/2019 19:20:00,112150.0,112150.0,112150.0
619,112150.0,16/12/2019 19:24:41,112150.0,112150.0,112150.0
620,112150.0,16/12/2019 19:25:00,112150.0,112150.0,112150.0
621,112150.0,16/12/2019 19:26:00,112150.0,112150.0,112150.0
622,112150.0,16/12/2019 19:27:00,112150.0,112150.0,112150.0
